pdb|1DE9|A	XP_001351132.1	35.644	60	202	1.15e-25	104	XP_001351132.1 DNA-(apurinic or apyrimidinic site) lyase, putative [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001348023.1	29.793	86	386	2.58e-51	177	XP_001348023.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_002808883.1	42.991	54	107	1.17e-20	92.4	XP_002808883.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_002808883.1	44.944	54	89	3.38e-19	88.2	XP_002808883.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_002808883.1	28.415	54	183	8.27e-11	62.0	XP_002808883.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_002808883.1	33.708	54	89	2.20e-09	57.8	XP_002808883.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001350237.1	39.130	46	92	5.86e-18	80.5	XP_001350237.1 thioredoxin-related protein, putative [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001350237.1	32.203	46	118	2.57e-15	72.8	XP_001350237.1 thioredoxin-related protein, putative [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001348868.1	25.828	54	151	1.35e-12	67.8	XP_001348868.1 protein disulfide-isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001348868.1	26.415	54	106	1.02e-08	55.5	XP_001348868.1 protein disulfide-isomerase [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001348719.1	26.531	40	98	1.30e-08	50.8	XP_001348719.1 thioredoxin 1 [Plasmodium falciparum 3D7]
sp|Q15084.1|PDIA6_HUMAN	XP_001348719.1	27.160	40	81	8.19e-06	43.1	XP_001348719.1 thioredoxin 1 [Plasmodium falciparum 3D7]
sp|Q581W1|Q581W1_9TRYP	XP_001352100.1	26.966	71	267	3.13e-15	73.9	XP_001352100.1 3-oxoacyl-[acyl-carrier-protein] reductase [Plasmodium falciparum 3D7]
sp|Q582G3|Q582G3_9TRYP	XP_001351479.1	51.056	84	284	2.07e-105	327	XP_001351479.1 bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum 3D7]
sp|Q582G3|Q582G3_9TRYP	XP_001351479.1	32.044	84	181	1.36e-15	77.8	XP_001351479.1 bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum 3D7]
sp|Q8WZA2.1|RPGF4_HUMAN	XP_001350628.1	31.034	12	116	2.16e-09	59.3	XP_001350628.1 cAMP-dependent protein kinase regulatory subunit [Plasmodium falciparum 3D7]
sp|Q8WZA2.1|RPGF4_HUMAN	XP_001350628.1	29.703	12	101	6.65e-06	48.1	XP_001350628.1 cAMP-dependent protein kinase regulatory subunit [Plasmodium falciparum 3D7]
sp|Q8WZA2.1|RPGF4_HUMAN	XP_001348520.1	27.049	20	122	6.79e-07	51.6	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
sp|Q8WZA2.1|RPGF4_HUMAN	XP_001348520.1	37.179	20	78	4.22e-06	49.3	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
sp|Q99700.2|ATX2_HUMAN	XP_001348512.2	24.561	16	228	7.50e-10	62.0	XP_001348512.2 ataxin-2 like protein, putative [Plasmodium falciparum 3D7]
sp|Q99700.2|ATX2_HUMAN	XP_024329206.1	24.561	16	228	1.08e-09	61.2	XP_024329206.1 ataxin-2 like protein, putative [Plasmodium falciparum 3D7]
sp|Q9BTU6.1|P4K2A_HUMAN	XP_001351186.1	23.630	56	292	3.26e-06	48.1	XP_001351186.1 phosphatidylinositol 3- and 4-kinase, putative [Plasmodium falciparum 3D7]
sp|Q9NXA8.2|SIR5_HUMAN	XP_001350011.1	30.620	82	258	7.35e-38	134	XP_001350011.1 transcriptional regulatory protein sir2a [Plasmodium falciparum 3D7]
sp|Q9Y3Z3.2|SAMH1_HUMAN	XP_001350784.2	29.365	76	504	1.44e-50	186	XP_001350784.2 HD superfamily phosphohydrolase protein, putative [Plasmodium falciparum 3D7]
XP_001218773.1	XP_001352096.1	43.548	95	434	1.98e-110	330	XP_001352096.1 phosphoglycerate kinase [Plasmodium falciparum 3D7]
XP_001348533.1	XP_001348533.1	100.000	100	424	0.0	872	XP_001348533.1 HSP40, subfamily A [Plasmodium falciparum 3D7]
XP_001348533.1	XP_966274.1	34.571	78	350	7.53e-53	179	XP_966274.1 DnaJ protein, putative [Plasmodium falciparum 3D7]
XP_001348533.1	XP_001349532.2	28.571	82	364	2.89e-30	119	XP_001349532.2 knob associated heat shock protein 40 [Plasmodium falciparum 3D7]
XP_001348533.1	XP_024328997.1	30.000	81	380	9.87e-29	114	XP_024328997.1 heat shock protein 40, type II [Plasmodium falciparum 3D7]
XP_001348533.1	XP_001351408.1	27.507	75	349	4.28e-28	115	XP_001351408.1 chaperone protein DnaJ [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001348591.1	100.000	100	927	0.0	1872	XP_001348591.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001350620.1	35.175	75	742	6.74e-126	399	XP_001350620.1 endoplasmin, putative [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001348998.1	35.952	72	420	9.65e-81	275	XP_001348998.1 heat shock protein 90 [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001348998.1	43.426	72	251	9.57e-50	187	XP_001348998.1 heat shock protein 90 [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001347859.1	31.517	70	422	1.12e-44	172	XP_001347859.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
XP_001348591.1	XP_001347859.1	35.395	70	291	9.18e-42	163	XP_001347859.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
XP_001349989.1	XP_001349989.1	100.000	100	316	0.0	643	XP_001349989.1 L-lactate dehydrogenase [Plasmodium falciparum 3D7]
XP_001349989.1	XP_001349992.1	42.997	95	307	2.42e-88	266	XP_001349992.1 lactate dehydrogenase, putative [Plasmodium falciparum 3D7]
XP_001349989.1	XP_966170.1	40.065	97	307	6.56e-71	221	XP_966170.1 malate dehydrogenase [Plasmodium falciparum 3D7]
XP_822407.1	XP_001347624.1	35.758	64	495	3.08e-98	323	XP_001347624.1 methionine--tRNA ligase [Plasmodium falciparum 3D7]
XP_822407.1	XP_001347338.1	26.207	66	290	1.59e-35	142	XP_001347338.1 methionine--tRNA ligase, putative [Plasmodium falciparum 3D7]
XP_822407.1	XP_001347338.1	28.936	66	235	2.90e-23	103	XP_001347338.1 methionine--tRNA ligase, putative [Plasmodium falciparum 3D7]
YP_001085402.1	XP_966261.1	23.795	59	332	2.33e-10	61.6	XP_966261.1 acetyl-CoA synthetase, putative [Plasmodium falciparum 3D7]
YP_001085402.1	XP_001349208.1	27.160	31	162	9.44e-10	59.7	XP_001349208.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
YP_001085402.1	XP_966180.1	21.824	44	307	4.61e-09	57.4	XP_966180.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
YP_001085402.1	XP_001351087.1	23.315	58	356	7.74e-09	56.6	XP_001351087.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
YP_001085402.1	XP_001350916.1	25.904	31	166	9.36e-08	53.1	XP_001350916.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
gi|578162	XP_001348772.1	60.843	99	332	2.14e-147	417	XP_001348772.1 glyceraldehyde-3-phosphate dehydrogenase [Plasmodium falciparum 3D7]
